S
01000
30000
03
988;064;224
988;064;224
988;062;222
988;062;218
988;060;218
988;060;216
988;058;214
988;056;210
988;056;208
988;056;206
988;054;204
988;054;204
988;052;202
988;050;200
988;050;198
988;050;196
988;050;196
988;050;194
988;050;192
988;048;190
988;048;190
988;046;188
988;046;186
988;046;184
988;044;184
988;044;182
988;044;182
988;042;180
988;042;178
988;040;178
988;040;176
988;040;174
988;040;172
988;038;172
988;038;170
988;038;170
988;038;168
988;038;166
988;038;166
988;036;164
988;036;164
988;036;162
988;036;160
988;036;160
988;036;160
988;036;158
988;034;156
988;034;156
988;034;154
988;034;154
988;032;152
988;032;150
988;032;150
988;032;150
988;030;148
988;030;148
988;030;146
988;030;146
988;030;144
988;028;142
988;028;142
988;028;142
988;028;140
988;028;140
988;028;140
988;028;138
988;028;138
988;028;136
988;028;136
988;028;134
988;026;134
988;026;132
988;026;132
988;026;132
988;026;130
988;026;130
988;026;128
988;026;128
988;026;128
988;026;126
988;026;126
988;026;124
988;026;124
988;024;124
988;024;122
988;024;122
988;024;122
988;024;120
988;024;120
988;024;120
988;024;118
988;024;118
988;024;116
988;024;116
988;024;116
988;024;114
988;024;114
988;024;114
988;024;112
988;022;112
988;022;110
988;022;110
988;022;110
988;022;110
988;022;108
988;022;108
988;022;106
988;022;106
988;020;106
988;020;106
988;020;106
988;020;104
988;020;104
988;020;104
988;020;102
988;020;102
988;020;102
988;020;100
988;020;100
988;018;100
988;018;100
988;018;098
988;018;098
988;018;098
988;018;096
988;018;096
988;018;096
988;018;096
988;018;094
988;018;094
988;018;094
988;018;092
988;018;092
988;016;092
988;016;092
988;016;090
988;016;090
988;016;090
988;016;088
988;016;088
988;016;088
988;016;088
988;016;086
988;016;086
988;016;086
988;016;086
988;016;084
988;016;084
988;014;084
988;014;084
988;014;082
988;014;082
988;014;082
988;014;082
988;014;080
988;014;080
988;014;080
988;014;080
988;014;080
988;014;080
988;014;078
988;014;078
988;014;076
988;014;076
988;014;076
988;014;076
988;014;076
988;012;076
988;012;076
988;012;074
988;012;074
988;012;074
988;012;074
988;012;072
988;012;072
988;012;072
988;012;072
988;012;072
988;012;070
988;012;070
988;012;070
988;012;070
988;012;070
988;012;068
988;012;068
988;012;068
988;012;068
988;012;068
988;012;066
988;012;066
988;010;066
988;010;066
988;010;066
988;010;064
988;010;064
988;010;064
988;010;064
988;010;064
988;010;062
988;010;062
988;010;062
988;010;062
988;010;062
988;010;060
988;010;060
988;010;060
988;010;060
988;010;060
988;010;060
988;010;058
988;010;058
988;010;058
988;010;058
988;010;058
988;010;056
988;010;056
988;010;056
988;010;056
988;010;056
988;010;056
988;008;054
988;008;054
988;008;054
988;008;054
988;008;054
988;008;054
988;008;052
988;008;052
988;008;052
988;008;052
988;008;052
988;008;052
988;008;050
988;008;050
988;008;050
988;008;050
988;008;050
988;008;050
988;008;048
988;008;048
988;008;048
988;008;048
988;008;048
988;008;048
988;008;048
988;008;046
988;008;046
988;008;046
988;008;046
988;008;046
988;008;046
988;008;044
988;008;044
988;008;044
988;008;044
988;008;044
988;008;044
988;008;042
988;008;042
988;008;042
988;008;042
988;008;042
988;008;042
988;008;042
988;008;040
988;008;040
988;008;040
988;006;040
988;006;040
988;006;040
988;006;040
988;006;038
988;006;038
988;006;038
988;006;038
988;006;038
988;006;038
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;034
988;006;034
988;006;034
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;022
988;004;022
988;004;022
988;004;022
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;016
988;004;016
988;004;016
988;004;016
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;010
988;002;010
988;002;010
988;002;010
988;002;010
988;002;008
988;002;008
988;002;008
988;002;008
988;002;006
988;002;006
988;002;006
988;002;006
988;002;006
988;002;004
988;002;004
988;002;004
988;002;004
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;000
988;002;004
988;002;004
988;002;004
988;002;004
988;002;006
988;002;006
988;002;006
988;002;006
988;002;008
988;002;008
988;002;008
988;002;008
988;002;010
988;002;010
988;002;010
988;002;010
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;002;012
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;014
988;004;016
988;004;016
988;004;016
988;004;016
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;018
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;020
988;004;022
988;004;022
988;004;022
988;004;022
988;004;022
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;024
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;026
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;004;028
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;030
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;032
988;006;034
988;006;034
988;006;034
988;006;034
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;036
988;006;038
988;006;038
988;006;038
988;006;038
988;006;038
988;006;038
988;006;038
988;006;040
988;006;040
988;006;040
988;006;040
988;008;040
988;008;040
988;008;040
988;008;040
988;008;042
988;008;042
988;008;042
988;008;042
988;008;042
988;008;042
988;008;044
988;008;044
988;008;044
988;008;044
988;008;044
988;008;044
988;008;044
988;008;046
988;008;046
988;008;046
988;008;046
988;008;046
988;008;046
988;008;046
988;008;048
988;008;048
988;008;048
988;008;048
988;008;048
988;008;048
988;008;050
988;008;050
988;008;050
988;008;050
988;008;050
988;008;050
988;008;050
988;008;052
988;008;052
988;008;052
988;008;052
988;008;052
988;008;052
988;008;054
988;008;054
988;008;054
988;008;054
988;008;054
988;008;054
988;010;056
988;010;056
988;010;056
988;010;056
988;010;056
988;010;056
988;010;058
988;010;058
988;010;058
988;010;058
988;010;058
988;010;060
988;010;060
988;010;060
988;010;060
988;010;060
988;010;060
988;010;062
988;010;062
988;010;062
988;010;062
988;010;062
988;010;064
988;010;064
988;010;064
988;010;064
988;010;064
988;010;066
988;010;066
988;010;066
988;012;066
988;012;066
988;012;068
988;012;068
988;012;068
988;012;068
988;012;068
988;012;070
988;012;070
988;012;070
988;012;070
988;012;070
988;012;072
988;012;072
988;012;072
988;012;072
988;012;072
988;012;074
988;012;074
988;012;074
988;012;074
988;012;076
988;012;076
988;012;076
988;014;076
988;014;076
988;014;076
988;014;076
988;014;078
988;014;078
988;014;080
988;014;080
988;014;080
988;014;080
988;014;080
988;014;080
988;014;082
988;014;082
988;014;082
988;014;084
988;014;084
988;016;084
988;016;084
988;016;086
988;016;086
988;016;086
988;016;086
988;016;088
988;016;088
988;016;088
988;016;090
988;016;090
988;016;090
988;016;092
988;016;092
988;018;092
988;018;092
988;018;094
988;018;094
988;018;094
988;018;096
988;018;096
988;018;096
988;018;098
988;018;098
988;018;098
988;018;100
988;020;100
988;020;100
984;020;102
968;020;102
960;020;102
948;020;104
936;022;104
920;022;104
912;022;104
896;022;104
884;024;106
864;024;106
860;024;106
840;024;106
824;024;108
816;024;108
800;026;108
784;026;108
772;026;108
756;026;108
736;026;108
728;028;108
720;028;108
708;028;108
696;028;108
688;028;108
672;028;108
668;028;108
672;028;108
660;028;108
656;030;108
656;030;108
656;030;108
652;030;108
656;030;108
660;030;108
664;028;108
668;030;108
672;028;108
680;028;108
688;028;108
696;028;110
704;028;110
716;028;112
720;028;112
732;028;112
744;028;114
756;028;114
764;028;114
776;028;114
784;028;116
796;028;118
808;028;118
816;028;120
820;028;120
832;028;120
844;028;122
852;028;122
864;028;124
876;028;124
876;028;126
888;028;126
896;028;128
900;028;128
908;028;130
916;028;130
920;028;132
924;028;132
936;028;134
936;028;134
948;028;136
948;028;136
956;028;138
956;028;140
960;028;140
972;028;142
972;030;142
976;030;144
984;030;146
988;030;146
984;030;148
988;030;148
988;032;150
988;032;150
988;032;152
988;034;154
988;034;154
988;034;156
988;036;158
988;036;158
988;036;160
988;036;160
988;036;162
988;036;164
988;036;164
988;038;166
988;038;168
988;038;170
988;038;170
988;038;172
988;040;174
988;040;176
988;040;176
988;042;178
988;042;180
988;042;180
988;044;182
988;044;184
988;046;186
988;046;188
988;048;188
988;048;192
988;050;192
988;050;192
988;050;196
988;050;198
988;050;200
988;052;200
988;052;202
988;054;204
988;054;206
988;056;208
988;056;210
988;058;214
988;060;216
988;060;218
988;062;220
988;064;222
988;064;224
988;066;226
988;066;228
988;068;232
988;068;234
988;068;234
988;072;238
988;072;238
988;074;242
988;074;244
988;076;248
988;078;250
988;078;252
988;080;256
988;082;258
988;088;262
988;090;264
988;092;266
988;094;268
988;096;270
988;098;274
988;100;276
988;104;282
988;106;282
988;110;286
988;116;288
988;120;294
988;124;296
988;126;300
988;128;302
988;132;306
988;136;308
988;140;312
988;142;314
988;142;318
988;148;322
988;150;324
988;156;328
988;164;332
988;174;336
988;182;338
988;192;342
988;200;344
988;262;348
988;268;350
988;276;354
988;284;356
988;000;462
988;014;472
988;018;476
988;030;488
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;490;000
988;036;494
988;028;486
988;024;480
984;012;472
988;002;464
984;288;356
980;276;352
984;270;350
980;264;348
972;254;342
972;252;342
968;196;336
972;186;334
972;180;334
972;170;330
968;164;326
964;158;324
960;154;320
964;148;318
964;146;314
956;142;312
956;142;308
952;140;306
948;138;302
952;134;300
948;130;296
948;130;294
948;128;292
940;126;288
940;124;286
936;122;284
940;116;280
936;114;278
936;110;274
932;108;274
936;100;266
936;100;268
932;100;266
936;098;264
932;096;262
928;096;260
924;094;258
924;092;256
920;092;252
924;088;250
920;086;248
916;080;246
912;080;244
912;078;242
912;078;240
912;078;238
912;076;236
912;076;234
908;074;232
908;074;230
908;074;228
904;072;226
904;070;224
908;070;224
908;068;222
904;068;220
900;066;218
900;066;216
900;066;214
896;064;212
892;064;210
896;062;208
892;062;206
892;062;206
892;060;204
884;060;202
880;058;200
880;058;200
884;056;194
876;056;194
880;056;192
876;054;190
876;054;188
868;052;188
868;052;186
868;052;184
868;050;184
868;050;182
864;050;180
864;050;180
868;050;178
860;050;176
860;050;174
860;048;174
860;048;172
860;046;172
856;046;170
860;046;168
852;046;168
852;044;166
852;044;166
848;044;164
844;042;162
844;042;162
848;042;160
844;040;160
844;040;158
844;040;158
844;040;156
840;038;154
840;038;154
840;038;154
840;038;152
840;038;152
836;038;150
836;038;148
832;038;148
832;036;146
836;036;146
828;036;146
828;036;144
832;036;144
828;036;142
828;036;140
824;036;140
824;034;138
824;034;138
824;034;136
824;034;136
824;032;136
824;032;134
820;032;132
820;032;132
820;032;132
816;032;130
816;030;130
816;030;128
820;030;128
816;030;126
812;030;126
812;028;124
812;028;124
812;028;124
812;028;124
808;028;120
804;028;120
804;028;120
804;028;120
800;028;118
804;028;118
804;028;116
796;028;116
796;026;114
792;026;114
792;026;112
792;026;112
788;026;112
788;026;110
788;026;110
788;026;108
780;026;108
780;026;108
776;026;106
776;026;106
772;026;106
776;026;104
768;026;104
768;026;102
764;024;102
764;024;102
760;024;102
756;024;100
756;024;100
756;024;098
752;024;098
748;024;098
744;024;096
744;024;096
740;024;096
740;024;094
736;024;094
732;024;094
728;024;092
728;024;092
728;024;090
724;024;090
720;024;090
716;024;088
708;024;088
716;024;088
708;024;086
704;024;086
700;024;086
696;022;084
692;024;084
692;022;084
688;022;082
688;022;082
680;022;082
680;022;082
672;022;080
672;022;080
672;022;080
664;022;078
660;022;078
660;022;078
656;022;076
652;022;076
648;022;076
640;022;074
636;022;074
636;022;074
632;022;074
628;022;072
624;022;072
620;022;072
616;022;070
612;022;070
604;022;068
604;022;068
600;022;068
596;022;068
592;022;066
588;022;066
584;022;066
580;022;064
576;020;064
568;022;064
564;022;062
560;022;062
556;022;062
552;022;062
548;022;060
544;022;060
536;022;058
528;022;058
528;022;058
520;022;058
516;022;056
508;022;056
504;022;056
496;022;056
492;022;054
484;022;054
480;022;052
472;022;052
468;022;052
460;022;052
452;024;050
448;024;050
440;024;050
432;024;050
428;024;048
424;024;048
416;024;048
412;024;046
404;024;046
400;024;046
392;024;046
388;024;044
380;024;044
372;024;044
368;024;044
364;026;044
356;026;044
352;026;042
344;026;042
340;026;042
332;026;040
328;026;040
324;026;040
320;026;040
312;026;040
308;028;040
304;028;038
300;028;038
296;028;038
292;028;038
288;028;038
284;028;038
280;028;038
276;030;036
272;030;036
268;030;038
264;032;036
260;032;036
256;032;036
252;032;036
248;034;036
244;034;036
244;034;036
240;036;034
236;036;034
236;036;034
232;036;034
228;036;034
224;036;034
224;038;034
220;038;034
220;038;034
216;038;034
216;038;034
212;038;032
212;040;032
208;040;032
208;040;032
204;040;032
204;040;034
204;040;034
200;042;034
200;042;034
200;042;034
196;044;032
196;044;032
196;044;032
196;044;032
196;046;032
192;046;032
192;046;032
192;046;032
192;046;032
192;048;032
192;048;032
192;048;032
192;048;032
192;048;032
192;048;032
192;050;034
192;050;034
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
192;050;036
196;050;038
196;050;038
196;050;038
196;050;038
196;050;038
196;050;038
196;050;040
196;050;040
200;050;040
200;050;040
200;050;040
200;050;040
204;050;042
204;050;042
204;050;042
204;050;042
208;050;044
208;050;044
208;050;044
212;050;046
212;050;046
212;050;046
216;050;048
216;050;048
220;050;048
220;050;050
224;050;050
224;050;050
228;050;050
228;050;050
232;050;052
232;050;052
236;048;054
240;048;054
240;048;054
244;048;054
244;046;054
248;046;056
252;046;056
252;046;056
256;044;056
260;044;056
260;042;058
264;042;058
268;042;058
272;042;058
272;040;058
276;040;058
280;040;058
280;040;058
284;038;060
288;038;058
292;038;058
292;038;058
296;038;060
300;038;060
304;038;060
308;036;060
308;036;060
312;036;060
316;036;060
320;036;060
324;034;060
328;034;060
328;034;060
332;034;060
336;032;058
340;032;058
344;032;060
348;030;060
352;030;060
352;030;058
356;030;058
360;028;058
364;028;058
368;028;058
372;028;058
376;028;056
376;028;056
380;028;056
384;028;056
388;026;056
392;026;056
396;026;056
396;026;056
400;026;056
404;026;054
408;026;054
412;026;054
412;026;054
416;024;054
420;024;054
424;024;054
424;024;054
428;024;052
432;024;052
436;024;052
436;024;052
444;024;050
444;024;050
448;024;050
448;022;050
452;022;050
456;022;050
456;022;050
460;022;048
464;022;048
468;022;048
472;020;048
472;020;048
476;020;046
480;020;046
480;020;046
480;020;046
484;020;046
484;020;046
488;020;046
492;020;046
496;018;044
496;018;044
496;018;044
500;018;044
504;018;044
504;018;042
508;018;042
508;018;042
512;018;042
516;018;042
516;018;042
516;016;042
520;016;042
524;016;042
524;016;040
528;016;040
528;016;040
528;016;040
532;016;040
532;016;038
536;016;038
536;016;038
540;016;038
540;016;038
544;016;038
544;016;038
544;014;036
548;014;036
548;014;036
552;014;036
556;014;036
556;014;036
560;014;034
560;014;034
560;014;034
564;014;034
564;014;034
568;014;034
568;014;034
572;014;032
572;014;032
572;014;032
576;014;032
576;014;032
580;012;032
580;012;032
584;012;030
588;012;030
588;012;030
588;012;030
592;012;030
592;012;030
596;012;030
600;012;028
600;012;028
604;012;028
604;012;028
608;012;028
612;012;028
612;012;028
616;012;028
616;012;026
620;012;026
624;012;026
624;012;026
628;010;026
632;010;026
632;010;026
636;010;026
636;010;024
644;010;024
648;010;024
652;010;024
652;010;024
660;010;024
664;010;024
664;010;024
672;010;024
676;010;024
692;010;022
680;010;022
684;010;022
684;010;022
688;010;022
696;010;022
696;010;020
696;010;020
696;010;020
696;008;022
704;008;020
704;008;020
708;008;020
708;008;020
712;008;018
716;008;018
716;008;018
720;008;018
724;008;018
724;008;018
724;008;018
728;008;018
732;008;018
732;008;016
732;008;016
740;008;016
744;008;016
744;008;016
744;008;016
748;008;016
748;008;016
752;008;016
752;008;016
756;008;014
756;008;014
756;008;014
760;008;014
764;008;014
760;008;014
760;008;012
768;008;012
764;008;012
768;008;012
772;008;012
772;008;012
772;008;012
772;008;012
776;008;012
776;008;012
776;008;012
780;008;012
776;008;012
780;008;012
784;008;010
784;006;010
780;008;010
784;008;010
784;006;010
788;006;010
792;006;010
788;006;008
788;006;010
792;006;008
792;006;008
796;006;008
792;006;008
792;006;008
796;006;008
800;006;008
800;006;008
792;006;008
800;006;008
796;006;008
800;006;008
800;006;008
800;006;008
804;006;004
800;006;004
800;006;004
804;006;004
804;006;004
804;006;004
800;006;004
804;006;004
804;006;004
804;006;004
804;006;000
804;006;000
804;006;000
800;006;000
800;006;000
800;006;000
800;006;000
800;006;000
800;006;000
800;006;000
800;006;000
796;006;000
800;006;000
796;006;000
792;006;000
796;006;000
792;006;000
796;006;000
792;006;004
796;006;004
792;006;004
792;006;004
792;006;004
792;006;004
792;006;008
788;006;008
792;006;008
784;006;008
788;006;008
784;006;008
784;006;008
784;006;008
784;006;010
780;008;010
784;006;010
784;008;010
780;008;012
780;008;012
780;008;012
780;008;012
772;008;012
776;008;012
780;008;012
776;008;014
776;008;014
772;008;014
776;008;014
772;008;016
772;008;016
768;008;016
772;008;016
768;008;016
772;008;016
764;008;016
768;008;018
764;008;018
764;008;018
764;008;020
768;008;020
760;008;020
764;008;020
760;008;020
760;008;020
760;008;020
756;008;022
760;008;022
756;008;022
756;008;022
756;008;022
756;008;022
756;008;022
752;008;024
752;008;024
752;008;024
748;008;024
752;008;024
752;008;024
752;008;026
748;008;026
748;008;026
748;008;028
744;008;028
744;008;028
744;008;028
740;008;028
740;008;028
740;010;030
740;010;030
740;010;030
740;010;030
740;010;030
740;010;030
736;010;030
740;010;030
740;010;032
740;010;032
740;010;032
736;010;032
732;010;032
736;010;032
732;010;034
732;010;034
732;010;034
732;010;034
732;010;034
732;010;034
732;010;034
732;010;034
732;010;036
732;010;036
728;010;036
728;010;036
728;010;036
728;010;036
728;010;036
724;010;038
728;010;038
724;010;038
724;010;038
724;010;038
728;010;038
724;010;038
724;010;040
724;010;040
720;010;040
720;012;040
716;012;040
720;012;040
720;012;040
720;012;042
720;012;042
720;012;042
720;012;042
716;012;042
716;012;042
716;012;042
716;012;044
712;012;044
716;012;044
716;012;044
712;012;044
712;012;044
712;012;046
708;012;046
712;012;046
712;012;046
708;012;046
708;012;046
708;012;046
708;012;048
704;012;048
708;012;048
708;012;048
708;012;048
704;012;048
704;014;050
704;014;050
700;014;050
700;014;050
704;014;050
700;014;050
696;014;050
696;014;050
700;014;052
696;014;052
696;014;052
696;014;052
692;014;052
696;014;052
696;014;052
696;014;054
692;014;054
692;014;054
692;014;054
692;014;054
692;014;054
692;014;054
688;014;056
688;014;056
688;014;056
688;014;056
688;014;056
684;016;056
684;016;058
680;016;058
680;016;058
684;016;058
680;016;058
680;016;058
676;016;058
676;016;060
680;016;060
676;016;060
676;016;060
672;016;060
676;016;060
676;016;062
676;016;062
672;016;062
672;016;062
672;016;062
672;016;062
672;018;062
672;018;062
672;018;062
672;018;064
668;018;064
672;018;064
672;018;066
668;018;066
672;018;066
668;018;066
672;018;066
668;018;066
668;018;066
668;018;066
668;018;068
668;018;068
668;018;068
668;018;068
668;018;068
668;020;070
668;020;070
668;020;070
668;020;070
668;020;070
668;020;070
668;020;072
672;020;072
668;020;072
668;020;072
672;020;072
672;020;074
668;020;074
668;020;074
672;020;074
672;020;074
672;020;076
672;020;076
672;022;076
672;022;076
672;022;076
672;022;078
672;022;078
672;022;078
676;022;078
676;022;080
672;022;080
672;022;080
672;022;080
676;022;082
676;022;082
676;024;082
680;022;082
680;024;084
680;024;084
680;024;084
680;024;084
676;024;084
684;024;086
688;024;086
688;024;086
688;024;088
688;024;088
688;024;088
688;024;088
692;024;088
688;024;090
692;024;090
688;024;090
688;024;090
692;024;092
696;024;092
696;024;092
692;024;094
696;024;094
696;026;094
696;026;094
696;026;096
696;026;096
696;026;096
696;026;098
700;026;098
704;026;100
700;026;100
704;026;100
704;026;100
704;026;102
704;026;102
704;026;102
704;026;102
704;026;104
708;026;106
708;028;106
704;028;106
708;028;106
708;028;108
708;028;108
708;028;110
708;028;110
712;028;110
708;028;112
708;028;112
704;028;114
704;030;114
708;030;114
704;030;116
704;030;116
708;030;116
704;032;118
704;032;118
700;032;118
700;032;120
700;032;120
708;032;120
704;034;122
700;034;122
700;034;124
700;036;124
700;036;126
700;036;126
700;036;126
696;036;128
700;036;128
700;036;130
696;038;132
700;038;132
700;038;134
700;038;134
700;038;134
696;038;136
700;038;136
696;040;138
696;040;138
696;040;140
696;040;140
696;040;140
692;042;142
696;042;142
692;042;144
692;044;144
692;044;144
688;046;146
688;046;146
688;046;146
688;048;148
688;048;150
684;050;150
684;050;152
684;050;152
684;050;152
680;050;154
680;050;154
680;050;156
676;052;158
680;052;158
676;054;160
676;054;160
676;056;160
672;056;162
672;056;164
672;058;168
676;058;168
672;060;168
672;060;170
668;062;170
672;062;172
668;064;174
668;064;174
668;066;176
668;066;178
668;066;178
668;066;180
664;068;180
664;070;182
664;070;182
664;072;186
664;074;186
664;074;188
660;074;188
660;076;188
660;076;190
660;076;192
660;078;192
660;078;194
656;080;196
660;080;198
656;084;198
656;088;198
656;088;200
656;090;202
656;092;202
656;096;204
656;096;206
656;098;206
656;098;208
656;100;210
656;102;210
652;106;212
656;108;214
656;112;216
652;114;216
656;116;218
656;118;218
656;120;220
656;124;220
652;126;222
652;128;224
656;130;226
652;134;226
652;132;226
656;138;228
652;140;228
652;142;230
656;142;232
652;144;232
652;146;232
652;146;234
652;150;234
656;154;236
656;158;238
656;164;236
656;168;238
656;174;238
656;186;240
656;190;240
656;194;240
660;196;242
656;252;240
656;256;240
656;264;240
660;270;240
660;276;242
664;278;242
656;288;238
660;296;238
660;302;238
660;308;236
660;320;234
660;342;226
664;340;228
660;348;222
660;352;220
660;358;218
664;368;216
664;378;208
664;384;208
668;394;202
668;400;196
668;406;194
668;418;184
668;426;176
672;436;170
668;456;142
668;460;136
668;468;126
672;472;124
672;482;102
672;490;076
676;490;000
672;490;000
672;490;000
676;490;000
676;490;000
676;490;000
680;490;000
676;490;000
680;490;000
680;490;000
680;490;000
680;490;000
684;490;000
680;490;000
684;490;000
684;490;000
688;490;000
688;490;000
692;490;000
688;490;000
692;490;000
692;490;000
692;490;000
696;490;000
696;490;000
696;490;000
696;490;000
700;490;000
700;472;158
696;474;152
700;456;178
700;458;176
700;448;184
700;434;198
704;432;202
704;426;208
708;418;214
708;410;220
704;406;222
708;398;228
708;386;234
712;372;244
712;366;246
716;366;246
716;352;252
716;348;252
716;338;256
720;332;258
716;328;258
716;320;260
720;312;262
720;308;262
724;298;264
720;292;266
724;286;266
724;280;266
728;270;266
728;266;268
728;262;268
732;256;268
732;252;268
732;198;268
736;192;268
736;188;268
740;180;266
736;174;266
736;170;264
740;162;264
740;160;264
744;152;264
744;150;262
748;148;262
748;144;260
752;142;258
748;142;258
752;140;256
752;138;256
756;134;254
756;130;252
760;130;252
760;128;250
764;126;250
768;122;248
768;122;246
768;118;246
772;114;244
772;112;242
772;110;242
772;106;240
776;102;238
776;100;236
780;100;236
780;098;234
784;096;232
784;094;232
788;092;230
788;090;228
788;088;226
788;086;224
792;082;224
792;080;222
796;078;220
800;078;220
800;076;218
800;076;216
800;076;216
804;074;212
808;074;212
812;072;212
812;072;210
816;068;208
820;068;206
816;068;206
820;066;204
824;064;202
828;064;202
824;064;200
828;062;198
828;062;198
836;060;196
836;060;194
840;058;192
844;056;190
844;056;188
848;056;188
848;054;186
848;052;184
852;052;184
860;050;182
860;050;180
864;050;180
864;050;178
864;050;178
864;050;176
876;048;176
868;048;174
872;046;172
876;046;172
876;044;170
880;044;168
880;042;168
880;042;166
880;042;166
880;040;164
880;040;164
892;040;162
896;038;162
896;038;160
896;038;160
896;038;158
900;038;158
904;038;158
904;036;156
904;036;154
912;036;154
912;036;152
912;036;150
916;036;150
912;036;148
912;034;148
912;034;148
920;034;146
924;032;146
924;032;144
924;032;142
928;032;142
924;032;142
924;030;142
928;030;140
